date,high,low,close,open,trades,shares,turnover
2014-08-26,27.5,26,27,25.5,113,"388,979","10,439,038.10"
2014-08-27,27.4,26.7,26.9,27,95,"145,071","3,922,089.70"
2014-08-28,27,26.3,26.3,26.9,24,"5,434","143,806.20"
2014-08-29,26.9,26,26.1,26.3,17,"9,485","251,009.40"
2014-09-01,26.5,26,26.2,26.1,8,"1,111","29,060.40"
2014-09-02,26.7,26.6,26.6,26.2,12,"1,004","26,706.80"
2014-09-03,26.7,26.6,26.7,26.6,7,116,"3,087.20"
2014-09-04,26.6,26,26.4,26.7,13,"6,478","169,675.70"
2014-09-05,26.6,26,26,26.4,24,"15,490","407,561.80"
2014-09-09,26.8,26,26.7,26,25,"8,287","220,254.20"
2014-09-10,26.5,26.3,26.3,26.7,17,"34,782","918,013.90"
2014-09-11,26.5,26,26,26.3,23,"24,335","634,423.50"
